last_name,congress,loyalty,sex,party_code,date,dim_2,id,dim_1,first_name,title,state,periphery,statement,party,unsigned_periphery
Kaptur,109,0,0,100,2005-05-10,0.123,187b8b15616e322f52701929c21743d5,-0.351,Marcy,ABU GHRAIB SCANDAL: WHERE DOES THE BUCK STOP?,OHIO,0.10652808101340909,"How about Lieutenant General Ricardo Sanchez? He is second on my list. Two Army investigations, one of which he stated he ``failed to ensure proper staff oversight'' of Abu Ghraib, but he has yet to be officially sanctioned, punished, or charged.",1,
Hunter,108,1,1,200,2004-06-15,0.02,41ce705ae4fcc64e3b71d2a2ae195768,0.47,Duncan,THE WAR ON TERROR,CALIFORNIA,0.18849487894503225,"And, you know, as I was looking at the stuff about the Abu Ghraib prison and the prison mess, which has dominated the media, I started to look through some of these citations of bravery, and there are tons of them. There are tons of brave, brave people who have sacrificed everything, including giving that last full measure of devotion to this cause.",0,
McKinney,109,0,0,100,2006-05-18,-0.583,95cde4d706310a3e9c8e54ccde4443e0,-0.533,Cynthia,CHICAGO JAIL'S AREA 2,GEORGIA,1.4146962396671552,"In other words torture which is now almost synonymous with U.S. run prisons and detention centers. Immediately the U.S. facility at Guantanamo Bay, Cuba and Abu Ghraib in Iraq come to mind when even the word is said.",1,
,108,0,,,2004-05-06,,e09fe166965a1e445d02998c2296b101,,,DEPLORING ABUSE OF PERSONS IN UNITED STATES CUSTODY IN IRAQ,,,"However, the grotesque abuse of Iraqi prisoners is completely unacceptable--and is against everything our country stands for and holds dear. The abuse of Iraqi prisoners in the Abu Ghraib prison by U.S. soldiers that has been documented with photographs is abhorrent and does not represent America. The citizens of America have been appalled by what they have seen and condemn these actions as against our ethics and against our practices. These abuses are truly un-American.",,
Wolf,109,1,1,200,2005-03-08,-0.213,098ae80a000354de1f07b6196ccf7546,0.284,Frank,"IN HONOR OF TILLIE FOWLER, FORMER MEMBER OF CONGRESS",VIRGINIA,-0.97103878059177462,"An attorney by profession, Tillie became a Washington-based partner in the Holland  Knight law firm after leaving Congress, but also continued her public service work. She served on the Defense Policy Advisory Committee, later chairing the panel--the first woman to head the board in its 20-year history--which advises the secretary of Defense on strategic planning matters. She also led a panel created by Congress in 2003 to investigate allegations of sexual misconduct at the U.S. Air Force Academy, and was a member of a blue-ribbon panel which advised the Defense secretary last year on issues related to the allegations of prisoner abuse by U.S. military personnel at Abu Ghraib prison in Iraq.",0,
Inouye,111,1,1,100,2009-05-20,0.062,574c99684a6520eba839600ac8df3684,-0.319,Daniel,"SUPPLEMENTAL APPROPRIATIONS ACT, 2009",HAWAII,-0.12347950732131524,"The dehumanizing photographs of detainees at Abu Ghraib are no longer fresh in our minds, but that is not true in the Middle East, where the populace remembers the degradation with disgust. When they think of Guantanamo, they remember those photos. Those images are still crystal clear to them. The wrongdoing has not been forgotten.",1,
Kaptur,109,0,0,100,2005-05-10,0.123,1ec4985e9affca9ed87fd71d55bd272e,-0.351,Marcy,ABU GHRAIB SCANDAL: WHERE DOES THE BUCK STOP?,OHIO,0.10652808101340909,"First, Secretary Donald Rumsfeld is at the top of my list. Secretary Rumsfeld, according to numerous reports, personally authorized similar abusive interrogation techniques for prisoners held in Guantanamo Bay, Cuba, including the use of dogs for intimidation, the removal of clothing, the hooding of prisoners, and ``non-injurious physical contact.'' He also ordered several prisoners in Iraq, not at Abu Ghraib to be hidden from the International Red Cross so that the organization couldn't monitor their treatment. Now, however, we are supposed to believe that such actions at Abu Ghraib were a mere coincidence and not orchestrated by anyone?",1,
Dodd,110,0,1,100,2008-01-28,-0.317,3601243f74972becde0f703bd1bd5990,-0.328,Christopher,FISA AMENDMENTS ACT OF 2007,CONNECTICUT,-0.058789873102173915,"This went on for 5 long years amidst a pattern of behavior by this administration. I do not think I need to necessarily enumerate the examples of that pattern, beginning with Abu Ghraib, secret prisons and rendition, habeas corpus, the U.S. Attorney's Office, and the list goes on and on. I cannot undo those mistakes, but they are more than just mistakes. They are tragic examples of this administration's trampling all over the rule of law. What we can do this evening and what we can do in the coming days, collectively, Democrats and Republicans, is pass a FISA bill, much of which is included in the work of Senator Rockefeller and Senator Bond. There will be some objections, obviously, to some amendments that will be offered, but to get our work done, pass this legislation, and move on to other business. The issues are far too important to leave them otherwise.",1,
,108,0,,,2004-05-21,,0586efa7dc296fe11a0d4de22a444fdd,,,NATIONAL DEFENSE AUTHORIZATION ACT FOR FISCAL YEAR 2005,,,"Ms. JACKSON-LEE of Texas. Mr. Chairman, I rise in support of the Amendment by my colleagues Representative Murtha and Representative Weldon that would express the sense of Congress that the Secretary of Defense should assist the Iraqi Government in destroying the Abu Ghraib prison and replacing it with a modern detention facility. This Amendment is especially relevant because it is only applicable if the Iraqi Governing Council agrees that they would like to destroy the Abu Ghraib prison and would like American help in doing so.",,
Dayton,109,0,1,100,2005-01-25,0.209,556f56e8bd6148159c7f39269ff46174,-0.421,Mark,NOMINATION OF CONDOLEEZZA RICE TO BE SECRETARY OF STATE,MINNESOTA,0.60966968049561909,"I also learned of official reports documenting horrible abuses of prisoners, innocent civilians as well as enemy combatants, at numerous locations in countries besides the Abu Ghraib prison in Iraq, which directly contradicts assurances we have been given repeatedly by administration officials in the Senate Armed Services Committee.",1,
Graham,109,1,1,200,2005-10-05,-0.161,d3bcf2db598d4fcbf0971a056ad2dad2,0.409,Lindsey,"DEPARTMENT OF DEFENSE APPROPRIATIONS ACT, 2006",SOUTH CAROLINA,-0.19178228896757646,"Abu Ghraib has been a giant step back, a huge step back, and one of the reasons we had Abu Ghraib is because nobody there knew what they were doing. They were not trained. They were overwhelmed. They did not have consistency when it came to interpreting the interrogation policies because the policies made no sense. Some people are in jail now. Most of them are in jail because of their own misconduct. Some people have had their careers ruined because they are trying to interpret policies nobody can understand.",0,
McConnell,111,0,1,200,2009-05-19,0.027,e124c9606a4335308c0abab0272c04da,0.404,Mitch,"SUPPLEMENTAL APPROPRIATIONS ACT, 2009",KENTUCKY,-0.22295254863254407,"I congratulate our good friends in the majority. They are heading in the right direction. We know the President on national security issues has shown some flexibility in the past. For example, he changed his position on releasing photographs of things that occurred at Abu Ghraib. He changed his position on the using of military commissions and has now rethought that and opened the possibility that maybe military commissions established by the previous administration and this Congress are a good way to try these terrorists. He rethought his position on Iraq and moved away from an arbitrary timeline for withdrawal. We know he has now ordered a surge in Afghanistan led by the same people who orchestrated and led the surge in Iraq which was so successful. So the President has demonstrated his ability to rethink these national security issues.",0,
,108,0,,,2004-05-19,,6a5fbafb267bca857221c501effbe5f9,,,NATIONAL DEFENSE AUTHORIZATION ACT FOR FISCAL YEAR 2005,,,"(a) Findings.--Congress makes the following findings:       (1) Under the regime of Saddam Hussein, the Abu Ghraib      prison in Iraq was one of the world's most notorious prisons.       (2) Under that regime, as many as 50,000 men and women were      jammed into the prison at one time in 12 feet by 12 feet      cells.       (3) Under that regime, many people were tortured and      executed in the Abu Ghraib prison.       (4) Recent activities have further highlighted the horrible      memories that Abu Ghraib stands for.       (b) Sense of Congress.--It is the sense of the Congress      that the Secretary of Defense should assist the Iraqi      Government, with the approval of that government, in      destroying the Abu Ghraib prison and replacing it with a      modern detention facility.",,
Holt,110,0,1,100,2008-05-22,-0.33,2b9c43f77c2c801a713d48e1ca788140,-0.463,Rush,House of Representatives,NEW JERSEY,0.91155464018494525,"The treatment of detainees is what set America apart as a global leader, and it is how we begin to restore the reputation squandered by President Bush and the tragedy of Abu Ghraib.",1,
McConnell,109,1,1,200,2005-02-03,0.027,ff4e2275061250e86e244c0bc4eee51e,0.404,Mitch,EXECUTIVE SESSION,KENTUCKY,-0.22295254863254407,"I want to rebut some galling allegations a few of my Democratic friends have made about Judge Gonzales. For instance, that he supports torture. I even saw one outrageous ad that juxtaposed Judge Gonzales's face with a picture of prisoner abuse at Abu Ghraib. Attempts to tar Judge Gonzales with this dirty brush are despicable.",0,
,108,0,,,2004-06-22,,b2163b7da1be08f587739c305a93e54b,,,WHAT IS THE EXIT STRATEGY FROM IRAQ AND AFGHANISTAN?,,,"Had that amendment been accepted, I might have voted for this appropriation; but the reason why I think this point was extremely important, and again, this may have been something that was discussed in the midst of the committee process, but it was not brought to this body, not in a full debate, and that is, in my visits I spoke to Reservists and National Guard who indicated, I was trained as a cook, trained as a carpenter, trained as a driver, and yet I was being utilized as an MP; I have been utilized as a prison guard for Abu Ghraib, for example. In many instances, because of the shortchanging of personnel, we have seen those ill-equipped to be in the midst of combat or to be used or be involved or engaged in combat action, not defense action, not meaning I am doing something else and I am being attacked, but to go out offensively and be part of combat.",,
